32.000000 17.000000 "97"
44.000000 11.000000 "98"
56.000000 9.000000 "99"
56.000000 17.000000 "100"
56.000000 25.000000 "101"
56.000000 33.000000 "102"
56.000000 41.000000 "103"
64.000000 41.000000 "104"
72.000000 41.000000 "105"
72.000000 49.000000 "106"
56.000000 49.000000 "107"
48.000000 51.000000 "108"
56.000000 57.000000 "109"
56.000000 65.000000 "110"
48.000000 63.000000 "111"
48.000000 73.000000 "112"
56.000000 73.000000 "113"
56.000000 81.000000 "114"
48.000000 83.000000 "115"
56.000000 89.000000 "116"
56.000000 97.000000 "117"
104.000000 97.000000 "118"
104.000000 105.000000 "119"
104.000000 113.000000 "120"
104.000000 121.000000 "121"
104.000000 129.000000 "122"
104.000000 137.000000 "123"
104.000000 145.000000 "124"
116.000000 145.000000 "125"
124.000000 145.000000 "126"
132.000000 145.000000 "127"
132.000000 137.000000 "128"
140.000000 137.000000 "129"
148.000000 137.000000 "130"
156.000000 137.000000 "131"
164.000000 137.000000 "132"
172.000000 125.000000 "133"
172.000000 117.000000 "134"
172.000000 109.000000 "135"
172.000000 101.000000 "136"
172.000000 93.000000 "137"
172.000000 85.000000 "138"
180.000000 85.000000 "139"
180.000000 77.000000 "140"
180.000000 69.000000 "141"
180.000000 61.000000 "142"
180.000000 53.000000 "143"
172.000000 53.000000 "144"
172.000000 61.000000 "145"
172.000000 69.000000 "146"
172.000000 77.000000 "147"
164.000000 81.000000 "148"
148.000000 85.000000 "149"
124.000000 85.000000 "150"
124.000000 93.000000 "151"
124.000000 109.000000 "152"
124.000000 125.000000 "153"
124.000000 117.000000 "154"
124.000000 101.000000 "155"
104.000000 89.000000 "156"
104.000000 81.000000 "157"
104.000000 73.000000 "158"
104.000000 65.000000 "159"
104.000000 49.000000 "160"
104.000000 41.000000 "161"
104.000000 33.000000 "162"
104.000000 25.000000 "163"
104.000000 17.000000 "164"
92.000000 9.000000 "165"
80.000000 9.000000 "166"
72.000000 9.000000 "167"
64.000000 21.000000 "168"
72.000000 25.000000 "169"
80.000000 25.000000 "170"
80.000000 25.000000 "171"
80.000000 41.000000 "172"
88.000000 49.000000 "173"
104.000000 57.000000 "174"
124.000000 69.000000 "175"
124.000000 77.000000 "176"
132.000000 81.000000 "177"
140.000000 65.000000 "178"
132.000000 61.000000 "179"
124.000000 61.000000 "180"
124.000000 53.000000 "181"
124.000000 45.000000 "182"
124.000000 37.000000 "183"
124.000000 29.000000 "184"
132.000000 21.000000 "185"
124.000000 21.000000 "186"
120.000000 9.000000 "187"
128.000000 9.000000 "188"
136.000000 9.000000 "189"
148.000000 9.000000 "190"
162.000000 9.000000 "191"
156.000000 25.000000 "192"
172.000000 21.000000 "193"
180.000000 21.000000 "194"
180.000000 29.000000 "195"
172.000000 29.000000 "196"
172.000000 37.000000 "197"
172.000000 45.000000 "198"
180.000000 45.000000 "199"
180.000000 37.000000 "200"
188.000000 41.000000 "201"
196.000000 49.000000 "202"
204.000000 57.000000 "203"
212.000000 65.000000 "204"
220.000000 73.000000 "205"
228.000000 69.000000 "206"
228.000000 77.000000 "207"
236.000000 77.000000 "208"
236.000000 69.000000 "209"
236.000000 61.000000 "210"
228.000000 61.000000 "211"
228.000000 53.000000 "212"
236.000000 53.000000 "213"
236.000000 45.000000 "214"
228.000000 45.000000 "215"
228.000000 37.000000 "216"
236.000000 37.000000 "217"
236.000000 29.000000 "218"
228.000000 29.000000 "219"
228.000000 21.000000 "220"
236.000000 21.000000 "221"
252.000000 21.000000 "222"
260.000000 29.000000 "223"
260.000000 37.000000 "224"
260.000000 45.000000 "225"
260.000000 53.000000 "226"
260.000000 61.000000 "227"
260.000000 69.000000 "228"
260.000000 77.000000 "229"
276.000000 77.000000 "230"
276.000000 69.000000 "231"
276.000000 61.000000 "232"
276.000000 53.000000 "233"
284.000000 53.000000 "234"
284.000000 61.000000 "235"
284.000000 69.000000 "236"
284.000000 77.000000 "237"
284.000000 85.000000 "238"
284.000000 93.000000 "239"
284.000000 101.000000 "240"
288.000000 109.000000 "241"
280.000000 109.000000 "242"
276.000000 101.000000 "243"
276.000000 93.000000 "244"
276.000000 85.000000 "245"
268.000000 97.000000 "246"
260.000000 109.000000 "247"
252.000000 101.000000 "248"
260.000000 93.000000 "249"
260.000000 85.000000 "250"
236.000000 85.000000 "251"
228.000000 85.000000 "252"
228.000000 93.000000 "253"
236.000000 93.000000 "254"
236.000000 101.000000 "255"
228.000000 101.000000 "256"
228.000000 109.000000 "257"
228.000000 117.000000 "258"
228.000000 125.000000 "259"
220.000000 125.000000 "260"
212.000000 117.000000 "261"
204.000000 109.000000 "262"
196.000000 101.000000 "263"
188.000000 93.000000 "264"
180.000000 93.000000 "265"
180.000000 101.000000 "266"
180.000000 109.000000 "267"
180.000000 117.000000 "268"
180.000000 125.000000 "269"
196.000000 145.000000 "270"
204.000000 145.000000 "271"
212.000000 145.000000 "272"
220.000000 145.000000 "273"
228.000000 145.000000 "274"
236.000000 145.000000 "275"
246.000000 141.000000 "276"
252.000000 125.000000 "277"
260.000000 129.000000 "278"
280.000000 133.000000 "279"
